url,shoe_name,brand,total_score,pros,cons,RR_verdict,awards,external_ratings,review_date,terrain,arch,use,shoe_weight,toe_drop,foot_height,Audience score,Price,Pace,Arch support,Weight lab,Drop lab,Strike pattern,Size,Midsole softness,Difference in midsole softness in cold,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Difference in stiffness in cold,Torsional rigidity,Heel counter stiffness,Heel lab,Forefoot lab,Widths available,Orthotic friendly,Season,Removable insole,Ranking,RankingPercentile,Popularity,PopularityPercentile,Rocker,Lightweight,Plate,Trail terrain,Lug depth,Heel stack lab,For heavy runners,Waterproofing
https://runrepeat.com/nike-zoom-fly-4,Nike Zoom Fly 4,Nike,86,Rockered toe design; Propulsive; Breathable; Affordable for carbon-plated shoe; Sock-like fit; Large heel-loop; True to size; Feels like more stable Vaporfly; Snug and secure fit; Perfect for carbon newbies,Stiff; Unstable at slower speeds; Grippy on dry road only,"Zoom Fly 4 feels like a Vaporfly but I am delighted that it's more durable and incredible for everyday tempo training. Finally, a shoe that can go fast often! And with a price point way below its carbon-plated competitors, what's not to love?",Top 30% in Nike Flyknit running shoes,"88 / 100 from 1,243 users | 83 / 100 from 11 experts","Sep 16, 2021 - updated Jul 4, 2023",Road,Neutral,,Men: 8.8 oz / 249g | Women: 7.3 oz / 207g,8 mm,,86 Good!,$160,Tempo,Neutral,"9.6 oz / 271g, 8.8 oz / 249g","7.1 mm, 8.0 mm",Mid/forefoot,True to size,-,-,-,-,-,-,Narrow,-,Stiff,Small,Stiff,Flexible,"38.4 mm, 36.0 mm",31.3 mm,Normal,✓,-,✓,#326,Bottom 41%,#328,Bottom 41%,✓,✗,"Carbon plate, Rock plate",,,,,
https://runrepeat.com/nike-zoom-fly-5,Nike Zoom Fly 5,Nike,80,"Planted strides when cornering; Protects foot from impact; Smooth, seamless ride; Upper oozes with comfort; Fit is A-OK!; Lockdown is awesome; Tongue stays in place; Clingy even on wet areas; Quite the bruiser",Chunky and clunky; Slower than other Zoom Flies; Stiff ride,"The fifth version of the Nike Zoom Fly series shifts its focus from fast to far. We found it to be reassuringly stable and now capable of easier runs far better than before. Although it's a miss on weight, we love that the grip and protection are supreme in the Zoom Fly 5 from Nike.","Top pick in best Nike ZoomX running shoes (2024), Top 20% most popular running shoes","80 / 100 from 2,755 users | 79 / 100 from 19 experts","Oct 26, 2023",Road,Neutral,Jogging,10.1 oz / 286g,8 mm,33 mm,80 Good!,$160,"Daily running, Tempo",Neutral,"9.8 oz / 279g, 10.1 oz / 286g","7.5 mm, 8.0 mm",Mid/forefoot,True to size,Soft,Normal,-,-,-,Warm,Narrow,Narrow,Stiff,Small,Stiff,Moderate,"36.9 mm, 41.0 mm","29.4 mm, 33.0 mm",Normal,✓,All seasons,✓,#502,Bottom 10%,#109,Top 20%,✓,✗,Carbon plate,,,,,
https://runrepeat.com/nike-zoom-fly-6,Nike Zoom Fly 6,Nike,92,"The Zoom Fly is back!; Fairly priced; Versatile, performance-ready supertrainer; Reasonable weight; Can handle all paces; Comfortable upper; Outstanding durability; Amazing for tempo and marathon workouts",Toebox is narrow and restrictive; SR-02 foam lacks bounce; Could be more stable,"We were impressed by how the Zoom Fly 6 addressed the shortcomings of its predecessor. With energetic ZoomX foam, a carbon plate, and a lighter build, it performed wonderfully in our lab. In our experience, its fantastic durability and versatility make it a true supertrainer at a fair price. While the snug toebox and narrow dimensions may not suit everyone, we believe this version successfully puts the series back on track.","Top pick in best running shoes with a carbon plate, Top pick in best Nike ZoomX running shoes, Top 5% in road running shoes, Top 3% in Nike running shoes, Top 6% most popular running shoes",95 / 100 from 548 users | 87 / 100 from 26 experts,"Jan 15, 2025",Road,Neutral,,Men: 8.6 oz / 244g | Women: 7.6 oz / 216g,8 mm,32 mm,92 Superb!,$170,"Competition, Tempo",Neutral,"8.7 oz / 248g, 8.6 oz / 244g","9.6 mm, 8.0 mm","Heel, Mid/forefoot",True to size,Soft,Small,Good,Good,Good,Moderate,Narrow,Medium,Stiff,Small,Stiff,Stiff,"39.7 mm, 40.0 mm","30.1 mm, 32.0 mm",Normal,✓,All seasons,✓,#11,Top 4%,#19,Top 6%,✓,✓,Carbon plate,,,,,
https://runrepeat.com/n-normal-kjerag,NNormal Kjerag,NNormal,93,"Premium materials; Vibram Megagrip outsole; Low carbon footprint; Race-ready fit; Lightweight; Stable, grounded ride with tons of feedback; Ideal for short races and skyrunning events; Handles corners with ease; Doubles as a hiking shoe",Not the best for heel strikers; High price tag; Limited breathability; No reflective elements,"We found the NNormal Kjerag to be an impressive first entry in the market for this new brand, bringing a fresh approach to trail racing shoes. Built with top-tier materials like MATRYX and Vibram Megagrip, this lightweight, close-to-ground racer delivers a fun, responsive feel. In our view, it’s designed for those with solid trail skills and a forefoot or midfoot strike, making it a dream choice for trail runners who value agility over cushion—though this quality comes with a high price tag.","Top pick in best running shoes for hiking, Top 2% in trail running shoes, Top 3% in lightweight running shoes",97 / 100 from 131 users | 85 / 100 from 16 experts,"Nov 12, 2024 - updated May 13, 2025",Trail,Neutral,Hiking,Men: 7.1 oz / 200g | Women: 6.2 oz / 175g,6 mm,17.5 mm,93 Superb!,$195,,Neutral,"7.5 oz / 214g, 7.1 oz / 200g","8.6 mm, 6.0 mm",Mid/forefoot,True to size,Balanced,Normal,Decent,Decent,Decent,Warm,Medium,Medium,Flexible,Small,Moderate,Flexible,,"16.4 mm, 17.5 mm",Normal,✗,All seasons,✗,#4,Top 2%,#234,Bottom 27%,,✓,✗,Light,3.0 mm,"25.0 mm, 23.5 mm",,
https://runrepeat.com/nobull-allday,NOBULL Allday,NoBull,86,A fun and lively ride; Stable throughout; Very light; Breathable on warm days; Also great for gym and walking; Awesome fit for narrow feet; Grippy on any surface; Outsole is super durable,Needs lengthy break-in; Not for wide feet; Expensive; Thin tongue causes lace bites,"We believe that the Allday from NOBULL (previously known as NOBULL Ripstop Runner) is a daily trainer that's ideal for running newbies and casual runners alike. Although very stable and supportive, it doesn't feel flat. The shoe also has some bounce to it, making the ride fun. This NOBULL shoe doesn't disappoint us in the weight department either!",,"91 / 100 from 63,569 users | 85 / 100 from 2 experts","Jul 5, 2022 - updated Mar 26, 2024",Road,Neutral,"Jogging |, Walking |, All-day wear |, For beginners",10.5 oz / 298g,,,86 Good!,$139,Daily running,Neutral,"10.5 oz / 297g, 10.5 oz / 298g",11.4 mm,Heel,True to size,Balanced,Small,-,-,-,Moderate,Narrow,-,Flexible,Normal,Moderate,Flexible,31.3 mm,19.9 mm,Normal,✓,All seasons,✓,#170,Bottom 47%,#293,Bottom 9%,,,,,,,,
https://runrepeat.com/nobull-aspire,NOBULL Aspire,NoBull,93,Well-cushioned; Works for all-day wear; Stretchy sock-like upper; Long-lasting outsole; Simple yet attractive design; Grippy outsole; Reflective elements,Lacks stability; Not for wide feet; Quite expensive,"We found the NOBULL Aspire (previously known as Knit Runner) to be a comfy athleisure /jogging option with an eye-catching design. It may be struggling with competition in the performance running shoe segment, but we had cozy rides during our shorter daily miles and walks. If unique looks and comfort are a priority for you, this could be a worthy investment.","Top 2% in road running shoes, Top 1% in neutral running shoes","100 / 100 from 79,158 users | 79 / 100 from 9 experts","Mar 2, 2021 - updated Mar 26, 2024",Road,Neutral,"Jogging |, Walking |, All-day wear",10.6 oz / 300g,10 mm,,93 Superb!,$159,Daily running,Neutral,"10.6 oz / 301g, 10.6 oz / 300g","12.0 mm, 10.0 mm",Heel,-,Firm,Small,-,-,-,Moderate,Narrow,-,Flexible,Small,Moderate,Flexible,31.8 mm,19.8 mm,Normal,✓,All seasons,✓,#3,Top 1%,#312,Bottom 3%,,,,,,,,
https://runrepeat.com/nobull-journey,NOBULL Journey,NoBull,88,Plenty of impact protection; Perfect for all-day wear; Propulsive ride; Stable for its stack height; Super breathable; True to size; Good for wide feet; Solid durability; Surprisingly lightweight; Great grip on dry road,Unreasonably priced; Hard to get a secure lockdown; Slippy on wet surface,"The Journey (previously called Runner+) is a unique shoe from NOBULL. With its roots in the CrossFit world, we can't deny that this running shoe makes the gym buffs in us happy. It feels comfortable for all-day wear, has cutting-edge technologies for running, and versatility for all-around training. Although it comes with a high asking price, we think that the shoe’s performance can convert many people into NOBULL ladies and germs.",,"91 / 100 from 20,581 users | 81 / 100 from 6 experts","Sep 29, 2022 - updated Mar 26, 2024",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 7.6 oz / 215g | Women: 9.5 oz / 269g,10 mm,25 mm,88 Great!,$179,Daily running,Neutral,"9.4 oz / 266g, 7.6 oz / 215g","9.4 mm, 10.0 mm","Heel, Mid/forefoot",-,Soft,Big,-,-,-,Breathable,Narrow,-,Moderate,Big,Moderate,Flexible,"35.2 mm, 35.0 mm","25.8 mm, 25.0 mm",Normal,✓,"Summer, All seasons",✓,#123,Top 38%,#301,Bottom 7%,,✗,,,,,,
https://runrepeat.com/on-cloudboom-echo-3,On Cloudboom Echo 3,On,90,Well-cushioned for marathon distances; High-energy return from Pebax foam; Offers a responsive and bouncy ride; Exceptionally breathable upper; Excellent for 5K and 10K runs; Semi-gusseted tongue; A wonder for those with narrow feet; Made from premium-quality materials,Exorbitantly high price; Likely too narrow for most runners; Weight leans toward the heavier side,"The On Cloudboom Echo 3 is the brand's first legitimate supershoe, and it doesn't disappoint in the performance department. Featuring a snappy carbon plate, bouncy Pebax foam, and a uniquely rockered design, we found this shoe is built for speed, pure and simple. Despite some downsides like its high cost and heavier weight, it's more than capable of standing its ground against the top-tier supershoes, something we've been keenly awaiting from On.","Top pick in best On running shoes, Top pick in best On road running shoes, Top 23% in road running shoes, Top 27% in long distance running shoes","92 / 100 from 2,147 users | 85 / 100 from 25 experts","Oct 30, 2023 - updated May 28, 2025",Road,Neutral,Treadmill,7.5 oz / 212g,9 mm,28 mm,90 Great!,$290,Competition,Neutral,"7.9 oz / 225g, 7.5 oz / 212g","10.2 mm, 9.0 mm",Heel,True to size,Balanced,Small,Decent,Decent,Decent,Breathable,Narrow,Narrow,Stiff,Small,Stiff,Flexible,"38.6 mm, 37.0 mm","28.4 mm, 28.0 mm",Normal,✓,"Summer, All seasons",✓,#68,Top 21%,#162,Top 50%,✓,✓,Carbon plate,,,,,
https://runrepeat.com/on-cloudeclipse,On Cloudeclipse,On,91,Most cushioned On model to date; New CloudTec Phase technology enhances speed; Improved upper with better durability and breathability; Extremely long-lasting outsole and upper; Effective heel lock; Good stability considering its stack height; Comfortably smooth ride; Excellent lockdown for regular-width feet,"Helion foam lacks energy return; Seems overpriced, like other On models; Actual drop significantly varies from the stated measurement","We think the On Cloudeclipse is a commendable response from On to the fierce competition in the maximalist daily trainer segment. We were really impressed with its high-quality build, unique ride, and protective stack height. However, it does come up short in aspects like energy return and overall value. Indeed, with a price tag of $180, it might not be the go-to option for those open to any brand; but for loyal fans of On, especially those focusing on easy or long runs, it's a perfect addition to their rotation. In summary, we found it to be a great shoe that delivers in many areas, yet it still lacks that extra spark we've seen in some competitors.","Top 10% in road running shoes, Top 6% in On running shoes","92 / 100 from 3,153 users | 88 / 100 from 25 experts","Dec 26, 2023 - updated Jan 12, 2025",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 9.7 oz / 275g | Women: 8.5 oz / 240g,6 mm,31 mm,91 Superb!,$180,Daily running,Neutral,"9.6 oz / 272g, 9.7 oz / 275g","9.4 mm, 6.0 mm","Heel, Mid/forefoot",True to size,Balanced,Small,Decent,Bad,Good,Moderate,Medium,Medium,Moderate,Normal,Stiff,Moderate,"39.9 mm, 37.0 mm","30.5 mm, 31.0 mm",Normal,✓,All seasons,✓,#24,Top 8%,#126,Top 39%,✓,✗,,,,,,
https://runrepeat.com/on-cloudflow-3-0,On Cloudflow 3.0,On,87,Fits true to size; Great ground feel; Durable; Surprisingly good grip; Steadfast lockdown; A super speedy energy return; Perfect as an all-rounder,Outsole catches debris; Not highly padded; Grip is only good on pavement,"The ON Cloudflow 3.0 is an all-rounder running shoe that brings some of the best elements of the previous Cloudflow and improves on as much as it possibly can. I love the rigidity and durability of the shoe, which make sure to push me further and faster on whatever pavement I pound.",,"88 / 100 from 14,559 users | 86 / 100 from 8 experts","Jan 25, 2022 - updated Jan 15, 2024",Road,Neutral,"Jogging |, Walking |, All-day wear |, For beginners",Men: 8.7 oz / 247g | Women: 7 oz / 198g,6 mm,24 mm,87 Great!,$140,"Daily running, Tempo",Neutral,"8.9 oz / 251g, 8.7 oz / 247g","9.6 mm, 6.0 mm","Heel, Mid/forefoot",True to size,-,-,-,-,-,-,Medium,-,Moderate,Big,-,-,"32.0 mm, 30.0 mm","22.4 mm, 24.0 mm","Normal, Wide",✗,-,✗,#279,Top 50%,#479,Bottom 14%,,✗,,,,,,
https://runrepeat.com/on-cloudflow-4-0,On Cloudflow 4,On,90,No longer catches stones in the outsole; Extremely light and nimble; Effective rockered geometry; Provides a stable ride; Comfortable and durable upper; High-quality materials; Suitable for interval training speeds,Likely too expensive for the features provided; The foam may be excessively firm,"The On Cloudflow 4.0 emerges as an impressive evolution from its predecessor, albeit catering to a niche audience with its firm midsole and form-fitting upper, sidelining a significant number of runners. Priced steeply at $160, we think it excels as a versatile neutral shoe for those it fits, delivering stability and a responsive, rockered run. Furthermore, the fact that it's one of the lightest daily trainers on the market enhances its attractiveness, in our view.","Top pick in best On running shoes, Top pick in best On road running shoes, Top 22% in road running shoes, Top 22% in On running shoes","91 / 100 from 2,629 users | 87 / 100 from 13 experts","Nov 6, 2023 - updated May 28, 2025",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 9.2 oz / 260g | Women: 8.3 oz / 235g,8 mm,23 mm,90 Great!,$160,"Daily running, Tempo",Neutral,"8.6 oz / 245g, 9.2 oz / 260g","7.9 mm, 8.0 mm",Mid/forefoot,True to size,Balanced,Small,Decent,Decent,Good,Moderate,Medium,Medium,Moderate,Normal,Stiff,Flexible,"36.1 mm, 31.0 mm","28.2 mm, 23.0 mm",Normal,✓,All seasons,✓,#61,Top 19%,#253,Bottom 21%,✗,✓,,,,,,
https://runrepeat.com/on-cloudflyer,On Cloudflyer,On,89,Well-suited for wide feet; Excellent for cross-training or HIIT; Flexible yet provides excellent stability; Outstanding build quality; A rocker that works; Ideal for heel strikers; Promotes good airflow,Firm cushioning; Probably too expensive,"We've found the On Cloudflyer to be a distinctive blend of versatility and stability. It's loved by many, including us, for its superb build quality—a signature of On shoes. This shoe also offers a flexible yet stable ride, even suitable for overpronators. However, we noticed its firm midsole might not be for everyone. While the Swiss brand's pricing leans towards the higher end as usual, the Cloudflyer is a great all-rounder for those willing to pay a premium price.","Top 24% in road running shoes, Top 18% in stability running shoes","92 / 100 from 17,540 users | 84 / 100 from 20 experts","Aug 4, 2023 - updated Dec 13, 2023",Road,Stability,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 10 oz / 283g | Women: 8.6 oz / 243g,7 mm,20 mm,89 Great!,$160,Daily running,Stability,"9.9 oz / 281g, 10 oz / 283g","10.0 mm, 7.0 mm","Heel, Mid/forefoot",True to size,Firm,Normal,Decent,Bad,Good,Moderate,Medium,Wide,Flexible,Big,Moderate,Stiff,"30.5 mm, 27.0 mm","20.5 mm, 20.0 mm",Normal,✓,All seasons,✓,#123,Top 23%,#293,Bottom 47%,,,,,,,,
https://runrepeat.com/on-cloudflyer-4,On Cloudflyer 4,On,84,Superb construction quality; Accommodates broad feet well; Flexible and comfortable; Stable ride; A rockered design that works; Doubles as a walking or gym shoe; Good airflow,Could be lighter; Pricier compared to other daily trainers; Weird lacing system,"The On Cloudflyer 4 stirred up a range of emotions within us. On the positive side, we encounter top-notch construction at a time when this seems to be a waning quality among most brands. Furthermore, it offers us a stable and enjoyable ride. However, the flip side is its potentially steep price for beginners, who are indeed the main target group for this shoe. It's also too heavy and features an unconventional lacing system that could be frustrating for some.",,"89 / 100 from 10,795 users | 84 / 100 from 4 experts","Jul 28, 2023",Road,Stability,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 10.6 oz / 300.5g | Women: 9 oz / 255g,Men: 11 mm | Women: 8 mm,18 mm,84 Good!,$170,Daily running,Stability,"10.9 oz / 308g, 10.6 oz / 300.5g","9.8 mm, 11.0 mm","Heel, Mid/forefoot",Slightly small,Firm,Small,Bad,Bad,Decent,Moderate,Narrow,Wide,Flexible,Normal,Moderate,Moderate,"33.3 mm, 29.0 mm","23.5 mm, 18.0 mm","Normal, Wide",✓,All seasons,✓,#404,Bottom 27%,#290,Bottom 48%,,,,,,,,
https://runrepeat.com/on-cloudflyer-5,On Cloudflyer 5,On,83,"Superior build quality; Plush, all-day comfort; Great for walking and running; Breathable yet durable upper; Excellent stability; Improved outsole; Best Cloudflyer to date; Superb lockdown",Pricey for its performance; Firm midsole; It's H-E-A-V-Y,"The On Cloudflyer 5 left us with mixed feelings—while it's exceptionally comfortable, it also feels noticeably heavy and lacks energy in its ride. We were impressed by its premium construction and reliable stability, making it ideal as a casual sneaker or for occasional runners seeking a solid, well-built shoe. However, given its high price and firm midsole, we believe it won’t satisfy those looking for a lively or responsive running experience.",,87 / 100 from 204 users | 84 / 100 from 3 experts,"Oct 31, 2024 - updated May 28, 2025",Road,Stability,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 11.3 oz / 320g | Women: 9.5 oz / 268g,10 mm,21 mm,83 Good!,$170,Daily running,Stability,"11.6 oz / 329g, 11.3 oz / 320g","7.9 mm, 10.0 mm","Heel, Mid/forefoot",True to size,Balanced,Normal,Good,Good,Good,Moderate,Narrow,Medium,Moderate,Big,Stiff,Moderate,"33.2 mm, 31.0 mm","25.3 mm, 21.0 mm",Normal,✓,All seasons,✓,#233,Bottom 28%,#140,Top 44%,✗,,,,,,,
https://runrepeat.com/on-cloudgo,On Cloudgo,On,90,Fun at high speeds; Smooth ride; Pleasantly lightweight; Good stability; Plush padding; Accommodating toebox; Excellent lockdown; Grippy outsole; Comfortable for walking; Sustainable and stylish design,Too firm for longer runs; Average at best breathability; Upper durability could be better,"The Cloudgo from On Running is a daily trainer that's ready to shift gears when we want to take it easy or go faster on the road. It's light, responsive, and smooth-rolling; getting to our next stride isn't a task. And if you want something that's environmentally friendly, the On Cloudgo boasts sustainability and good looks.","Top pick in best On running shoes (2023), Top pick in best On road running shoes (2023), Top 16% in road running shoes, Top 11% in On running shoes","93 / 100 from 13,931 users | 85 / 100 from 14 experts","Aug 10, 2023",Road,Neutral,"Jogging |, Walking |, All-day wear",7.5 oz / 214g,11 mm,19 mm,90 Great!,$150,"Daily running, Tempo",Neutral,"9.1 oz / 259g, 7.5 oz / 214g","11.2 mm, 11.0 mm",Heel,Slightly small,Balanced,Small,Bad,Bad,Good,Moderate,Medium,Medium,Flexible,Big,Moderate,Flexible,"33.8 mm, 30.0 mm","22.6 mm, 19.0 mm","Normal, Wide",✓,All seasons,✓,#40,Top 13%,#159,Top 50%,,,,,,,,
https://runrepeat.com/on-cloudmonster,On Cloudmonster,On,91,All-day comfort; Bouncy cushion; Smooth heel-to-toe transitions; Protective for long runs; Stable when cornering; Weighs less than it looks; Can work on light trails; Perfect lockdown; Durable; Sustainable upper,Firm for recovery days; Not for wide feet; Expensive,"The On Cloudmonster is the brand's max-cushioned running shoe that blew our minds. From firm to forgiving, it's a new take that we are confident is perfect for daily training and long runs. True to its name, it has a monstrous amount of foam that keeps our feet protected and comfy all day. So much so that we can take it out on our walks as well.","Top 8% in road running shoes, Top 4% in On running shoes, Top 7% most popular running shoes","92 / 100 from 17,638 users | 89 / 100 from 32 experts","Oct 25, 2023 - updated Apr 11, 2025",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 9.7 oz / 274g | Women: 8.1 oz / 230g,6 mm,24 mm,91 Superb!,$170,Daily running,Neutral,"9.9 oz / 280g, 9.7 oz / 274g","6.8 mm, 6.0 mm",Mid/forefoot,Slightly small,Balanced,Normal,-,-,-,Breathable,Narrow,-,Moderate,Big,Moderate,Flexible,"34.9 mm, 30.0 mm","28.1 mm, 24.0 mm",Normal,✓,"Summer, All seasons",✓,#34,Top 7%,#38,Top 7%,✓,✗,,,,,,
https://runrepeat.com/on-cloudmonster-2,On Cloudmonster 2,On,89,Premium materials; Enhanced cushioning from v1; Roomy toebox; Works fantastic for midfoot strikers; Unique ride feel; Excels in long runs; Solid stability,Breathability needs improvement; Tongue lacks enough cushion; Needs to lose a bit of weight,"We discovered that the On Cloudmonster 2 isn't just a head-turner with its unique design—it's a top-notch training ally as well. Despite its premium price tag, we found that the investment is well worth it, offering a blend of high-end materials, an exceptionally spacious upper, a dynamic and stable ride, along with outstanding durability. Although we anticipated a more responsive foam and less weight at this price, we found the Cloudmonster 2 to be a fun and reliable shoe, catering well to a wide range of runners.","Top pick in best running shoes for bunions, Top 28% in running shoes, Top 29% in neutral running shoes, Top 10% most popular running shoes","91 / 100 from 3,072 users | 84 / 100 from 25 experts","Mar 20, 2024 - updated Jan 3, 2025",Road,Neutral,"Jogging |, Walking |, All-day wear",Men: 10.4 oz / 295g | Women: 8.1 oz / 229g,6 mm,29 mm,89 Great!,$180,Daily running,Neutral,"10.3 oz / 292g, 10.4 oz / 295g","6.6 mm, 6.0 mm",Mid/forefoot,Slightly large,Balanced,Small,Good,Decent,Good,Warm,Wide,Medium,Moderate,Small,Moderate,Moderate,"37.9 mm, 35.0 mm","31.3 mm, 29.0 mm","Narrow, Normal",✓,All seasons,✓,#89,Top 28%,#30,Top 10%,✓,,,,,,,
https://runrepeat.com/on-cloudmonster-hyper,On Cloudmonster Hyper,On,89,Roomy upper for a performance shoe; Lighter than the Cloudmonster 2; High-quality materials; Well-balanced stack and stability; Comfortable for easy runs; Durable outsole; Wonderful lacing system,High price; Not the best for heel strikers; Needs more ventilation,"The On Cloudmonster Hyper is a wonderful blend of the racer Cloudboom Echo 3 and the daily trainer Cloudmonster 2. We found that it boasts the responsive Helion HF foam and the weight savings of the former while adopting the CloudTec design and robust outsole of the latter—minus the Speedboard plate to enhance flexibility. Despite its premium price and some breathability issues, we think it’s a fantastic attempt by On at crafting its first supertrainer.","Top pick in best On running shoes, Top pick in best On road running shoes, Top 29% in road running shoes, Top 27% in neutral running shoes","92 / 100 from 2,428 users | 83 / 100 from 26 experts","May 27, 2024 - updated Jan 3, 2025",Road,Neutral,"Jogging |, Walking |, All-day wear",Men: 9 oz / 255g | Women: 7.8 oz / 221g,6 mm,31 mm,89 Great!,$220,"Daily running, Tempo",Neutral,"9.1 oz / 258g, 9 oz / 255g","6.7 mm, 6.0 mm",Mid/forefoot,True to size,Soft,Small,Decent,Bad,Good,Moderate,Medium,Medium,Moderate,Normal,Stiff,Moderate,"39.7 mm, 37.0 mm","33.0 mm, 31.0 mm",Normal,✓,All seasons,✓,#83,Top 26%,#120,Top 38%,✗,✗,,,,,,
https://runrepeat.com/on-cloudrunner,On Cloudrunner,On,90,"Unintrusive stability; Versatile (walking, gym, casual); Well-fitting; Doesn’t catch pebbles; Good breathability; Excellent grip; Lasting durability; Appealing design; Recycled content (30-35%)",Not for severe overpronation; Firm and dull ride; A bit heavy,"The On Cloudrunner left us impressed as it's a daily trainer with a touch of pronation control and a firmer, more traditional ride. We found it an appealing option for entry-level runners who go shorter distances at slower paces and also like to have one shoe for daily wear and the gym. Apart from being an attractive, quality-made shoe, the fact that it contains sustainable materials is also a plus for us.","Top 23% in road running shoes, Top 17% in stability running shoes","93 / 100 from 9,970 users | 82 / 100 from 10 experts","Jul 6, 2015 - updated May 28, 2025",Road,Stability,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 10.6 oz / 300g | Women: 8.8 oz / 250g,9 mm,19.5 mm,90 Great!,$150,Daily running,Stability,"10.4 oz / 294g, 10.6 oz / 300g","12.4 mm, 9.0 mm",Heel,Slightly small,Firm,Normal,-,-,-,Moderate,Narrow,-,Moderate,Big,Moderate,Flexible,"33.3 mm, 28.5 mm","20.9 mm, 19.5 mm","Normal, Wide",✓,All seasons,✓,#117,Top 21%,#171,Top 31%,✓,,,,,,,
https://runrepeat.com/on-cloudrunner-2,On Cloudrunner 2,On,88,Reduced weight; Enhanced flexibility; Great for all-day wear; Robust stability features; Supports long runs; Improved Helion midsole; Premium build quality,Outsole durability; Remains somewhat firm; Needs to be lighter,"The Cloudrunner 2 from On marks a positive upgrade over its predecessor. We found in the lab that this mild stability shoe retains the exceptional build quality, breathability, and versatility of the first generation while introducing significant improvements like a lighter weight, increased flexibility, and a slightly-softer, bouncier Helion midsole. Despite these enhancements, the ride is still somewhat firm, and we believe the outsole requires a durability upgrade.","Top 28% in vegan running shoes, Top 24% in sustainable running shoes, Top 22% most popular running shoes","90 / 100 from 3,290 users | 84 / 100 from 16 experts","Jun 23, 2024",Road,Neutral,"Jogging |, Treadmill |, Walking |, All-day wear",Men: 9.8 oz / 277g | Women: 8.1 oz / 230g,10 mm,29 mm,88 Great!,$150,Daily running,Neutral,"9.7 oz / 275g, 9.8 oz / 277g","8.5 mm, 10.0 mm","Heel, Mid/forefoot",True to size,Balanced,Small,Decent,Decent,Decent,Moderate,Medium,Medium,Moderate,Normal,Moderate,Stiff,"33.6 mm, 39.0 mm","25.1 mm, 29.0 mm","Normal, Wide",✓,All seasons,✓,#114,Top 36%,#71,Top 22%,,,,,,,,
https://runrepeat.com/on-cloudrunner-2-waterproof,On Cloudrunner 2 Waterproof,On,66,"Well cushioned; Amazing reflective elements for safety; Reinforced waterproof upper; Fantastic stability; Excellent for cold, wet winters; Build quality; Doubles as a walking shoe; Reliable grip",Unnecessarily heavy; Heel durability issues; Priced higher than competitors; Firm midsole,"The On Cloudrunner 2 Waterproof is a strong pick for runners needing a winter-ready, weather-resistant shoe, but it’s not ideal for everyone. In our tests, we found the firm midsole and heavy design may not suit those preferring lighter, softer shoes. However, we were impressed by its premium build, reliable traction, and excellent stability, making it a fantastic option for harsh weather running and walking.",,74 / 100 from 98 users,"Nov 22, 2024 - updated Mar 26, 2025",Road,Stability,"Jogging |, Walking |, All-day wear",Men: 11.3 oz / 320g | Women: 9.5 oz / 270g,10 mm,29 mm,66 Bad!,$170,Daily running,Stability,"11.4 oz / 323g, 11.3 oz / 320g","8.3 mm, 10.0 mm","Heel, Mid/forefoot",True to size,Balanced,Small,Decent,Bad,Good,Warm,Narrow,Medium,Moderate,Small,Stiff,Stiff,"35.8 mm, 39.0 mm","27.5 mm, 29.0 mm",Normal,✓,Winter,✓,#326,Top 1%,#278,Bottom 14%,✗,,,,,,,
https://runrepeat.com/on-cloudspark,On Cloudspark,On,86,Highly stable; Wide forefoot design; Premium materials; Lightweight; Excellent lockdown; Enhanced tongue comfort; Rare women-first design,Questionable durability; Firm midsole; Limited breathability,"The On Cloudspark is uniquely crafted with women in mind from the start, though it’s also a solid choice for men. In our tests, we really liked its premium-quality, roomy upper and the stability it provides during runs. However, we found the shoe to be quite firm underfoot, which might not be everyone's preference. Additionally, considering its high price, we were concerned about its durability.",,91 / 100 from 230 users | 86 / 100 from 4 experts,"Jun 2, 2024",Road,Neutral,"Jogging |, Walking |, All-day wear",Men: 9.9 oz / 282g | Women: 8.3 oz / 235g,8 mm,26 mm,86 Good!,$160,Daily running,Neutral,"9.5 oz / 269g, 9.9 oz / 282g","8.6 mm, 8.0 mm","Heel, Mid/forefoot",Slightly small,Firm,Small,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Big,Stiff,Flexible,"34.6 mm, 34.0 mm","26.0 mm, 26.0 mm",Normal,✓,All seasons,✓,#166,Bottom 48%,#283,Bottom 12%,,,,,,,,
